date,meter_location_en,equipment_name_en,period_std,interval_energy_kwh
2021-03-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-03-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-03-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,4.632418999999114
2021-03-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,3.8478890000013366
2021-03-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-03-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.505940000000147
2021-03-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.50765099999364
2021-03-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.399364999996132
2021-03-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.4516170000041155
2021-03-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.26570000000009025
2021-03-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.46465099998323
2021-03-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.270428999997279
2021-03-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7635490000039316
2021-03-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.6230919999999232
2021-03-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,32.53077199999878
2021-03-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.843084999999725
2021-03-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.448547999999401
2021-03-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.1311119999997814
2021-03-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.81939899999516
2021-03-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.697836999999915
2021-03-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.1988800000031175
2021-03-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.9553000000007679
2021-03-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.72518499999842
2021-03-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.002064999996115
2021-03-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.0994329999999986
2021-03-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7638009999999208
2021-03-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,18.816246999997063
2021-03-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.759331999992192
2021-03-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.0307600000012878
2021-03-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-03-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,61.90246200000734
2021-03-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.135400000000677
2021-03-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-03-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.4228160000000268
2021-03-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,25.191245000005733
2021-03-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.874131999991617
2021-03-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.306168999999458
2021-03-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3640500000004372
2021-03-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.80011899999711
2021-03-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.748445000000185
2021-03-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,4.18520499999801
2021-03-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.6044840000003238
2021-03-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,35.81901400000958
2021-03-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.031789000001082
2021-03-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.150099999997815
2021-04-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.440584999999937
2021-04-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.621125000000795
2021-04-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.894624999996308
2021-04-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.5181000000017555
2021-04-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.088787999999279
2021-04-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,25.56171999998989
2021-04-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.241568999999295
2021-04-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.156100000006456
2021-04-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5754740000004686
2021-04-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,33.99235799999412
2021-04-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.541904000004218
2021-04-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.37970000000076
2021-04-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-04-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,55.56904499999331
2021-04-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.65180100000172
2021-04-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-04-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3025169999999928
2021-04-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,37.210317000002256
2021-04-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.732729000001564
2021-04-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.4330000000008383
2021-04-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.5088960000003198
2021-04-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.154349000009358
2021-04-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,16.235620999994758
2021-04-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.542499999997166
2021-04-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3303299999993496
2021-04-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,36.726017000003175
2021-04-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.955241000000367
2021-04-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.1188999999972644
2021-04-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3271209999997513
2021-04-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,8.670365999995969
2021-04-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.811209000003064
2021-04-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.580200000002248
2021-04-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7572049999993568
2021-04-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.45939700000522
2021-04-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.469520999993291
2021-04-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.983700000000325
2021-04-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.2046279999992922
2021-04-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,24.876187999997548
2021-04-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.311700000002556
2021-04-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.804800000000114
2021-04-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-04-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,45.933460999992825
2021-04-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.232355999999217
2021-04-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-04-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.29366599999968906
2021-04-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,26.687593000009965
2021-04-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.929235999998426
2021-04-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.269699999998501
2021-04-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.33024499999987583
2021-04-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,22.56634899999536
2021-04-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.765049000004437
2021-04-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.9549000000001675
2021-04-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8169459999999844
2021-04-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.92440400000485
2021-04-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.344881000001788
2021-04-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.8561000000002514
2021-04-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.4087450000005437
2021-04-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.803936999991
2021-04-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.23048900000589
2021-04-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.9248999999997602
2021-04-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3702919999995418
2021-04-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.853013000015135
2021-04-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.651681000007931
2021-04-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.062099999995888
2021-04-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-04-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,45.820985000012264
2021-04-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.695400999992113
2021-04-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-04-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.006560999999963663
2021-04-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,32.11419200001451
2021-04-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.845044000001977
2021-04-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.048499999997351
2021-04-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.06581304199999978
2021-04-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.4999999997968337e-09
2021-04-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,2.043130000000834e-05
2021-04-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.4383399999994106
2021-04-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.460298000010624
2021-04-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.035029000002112
2021-04-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.2824999999987328
2021-04-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07692302339999951
2021-04-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-04-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.019071610400000577
2021-04-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.0441040000001047
2021-04-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.22975699998943
2021-04-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.398163999998127
2021-04-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.750900000001538
2021-04-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.10814998120000018
2021-04-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-04-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.008035329999999726
2021-04-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.1964999999992367
2021-04-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.865006000003046
2021-04-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.942080999994086
2021-04-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.678800000002407
2021-04-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1369373993999976
2021-04-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,3.5999999999572405e-09
2021-04-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.010718461300000202
2021-04-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.7547140000006323
2021-04-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.94562500000317
2021-04-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.973341000006682
2021-04-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,4.329999999994383
2021-04-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16343507930000137
2021-04-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-04-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.022455022599999996
2021-04-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8312850000011462
2021-04-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,35.33743799998792
2021-04-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.977624999996694
2021-04-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.71450000000067
2021-04-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.3627780757000021
2021-04-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-04-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2021-04-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2021-04-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,61.91526900000662
2021-04-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.917189000001352
2021-04-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2021-04-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17027182249999906
2021-04-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,2.5000000001437785e-09
2021-04-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02395684880000006
2021-04-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.048391999998344
