date,meter_location_en,equipment_name_en,energy_kwh
2022-01-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,34.676589999993666
2022-01-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1639376099999957
2022-01-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.17940799999986234
2022-01-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.584070000006506
2022-01-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16295221000000465
2022-01-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.19761700000014773
2022-01-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,36.26578699998444
2022-01-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17435305999998685
2022-01-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0037780000000223225
2022-01-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,35.29704099999783
2022-01-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15288533000000185
2022-01-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8405799999998137
2022-01-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.83863800000766
2022-01-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13330836000000018
2022-01-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7896369999994332
2022-01-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,39.22910499998906
2022-01-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21752897000000532
2022-01-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-01-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.99734500000803
2022-01-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14843764999999604
2022-01-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.44600400000017465
2022-01-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.45240099999415
2022-01-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09889089000000123
2022-01-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4861759999998231
2022-01-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.52095400000634
2022-01-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1564062800000015
2022-01-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.30656900000013076
2022-01-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.34564600001332
2022-01-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1826740099999916
2022-01-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4279120000005668
2022-01-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.02970000000441
2022-01-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20398101000001126
2022-01-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.43086800000040554
2022-01-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.65626099999537
2022-01-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10389770000000018
2022-01-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2603779999998903
2022-01-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,39.44493300000852
2022-01-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2041232399999769
2022-01-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-01-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.434036999991356
2022-01-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1434266600000028
2022-01-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8885199999994204
2022-01-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,29.906865999995293
2022-02-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19298454000000895
2022-02-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6590499999996512
2022-02-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.924006000004205
2022-02-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22084362999999263
2022-02-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.18144100000032767
2022-02-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.19907000001305
2022-02-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14668330000001029
2022-02-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.000489999998977
2022-02-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,33.6330090000064
2022-02-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15286730999998818
2022-02-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4621450000002514
2022-02-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.734569999997206
2022-02-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13422980999999654
2022-02-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4601050000007789
2022-02-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.89038799999915
2022-02-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17280650000001563
2022-02-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,24.272876000008285
2022-02-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15019490000000885
2022-02-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0765010000001926
2022-02-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,30.696000999983177
2022-02-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13373797999998793
2022-02-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.1891130000004296
2022-02-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.8159459999941
2022-02-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2022320899999988
2022-02-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.143162000000361
2022-02-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.14850900000361
2022-02-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17025301999999612
2022-02-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5321089999999276
2022-02-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.60094599999355
2022-02-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17460233000000114
2022-02-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5443399999994707
2022-02-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.22357400000536
2022-02-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15367368999999229
2022-02-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6771460000009619
2022-02-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.27654200000236
2022-02-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1374926500000033
2022-02-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,64.699345999997
2022-02-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09161291000000067
2022-02-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3099370000001486
2022-02-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.24206199999965
2022-02-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2068087500000005
2022-02-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,2.0106610000008347
2022-02-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15650165000000357
2022-02-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,12.268486000003634
2022-02-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2052443000000063
2022-02-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5294250000000422
2022-02-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,34.009704999994476
2022-02-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1638761100000217
2022-02-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5321649999993445
2022-02-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.93564200000738
2022-02-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12182980000000254
2022-02-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5389220000003311
2022-02-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.214065000009896
2022-02-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22657601000000402
2022-02-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.009617000012504
2022-02-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16274355000001142
2022-02-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8065800000003629
2022-02-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.50963699999423
2022-02-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11340650999999599
2022-02-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8912689999998265
2022-02-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.74323400000178
2022-02-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20388885000000997
2022-02-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7421059999993245
2022-02-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.34190799999033
2022-02-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1475010500000085
2022-02-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.3385300000010383
2022-02-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.99098100000276
2022-02-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11588533999999683
2022-02-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3074529999994098
2022-02-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.77887199998354
2022-02-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.24022841999997216
2022-02-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4292890000003655
2022-02-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.38663800000295
2022-02-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3799489600000209
2022-02-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-02-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.527717999999446
2022-02-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.25337138999999237
2022-02-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3871400000003385
2022-02-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.762445000012164
2022-03-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19514379000001195
2022-03-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5108359999996896
2022-03-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.84998199999667
2022-03-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11661813000000416
2022-03-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8936500000011794
2022-03-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.386580999992994
2022-03-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21822702000000346
2022-03-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.39871399999949375
2022-03-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.67397800000766
2022-03-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17884841999998696
2022-03-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8136610000003086
2022-03-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.7728169999927
2022-03-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18348525999999493
2022-03-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4396879999994037
2022-03-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.909251000000324
2022-03-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.38564101000001294
2022-03-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-03-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,67.35468799999562
2022-03-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19486626000001236
2022-03-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.3274600000004375
2022-03-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.465473999996405
2022-03-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2635541099999937
2022-03-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8163400000005121
2022-03-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.11758100000495
2022-03-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1777788999999999
2022-03-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5467409999998044
2022-03-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.73959599998282
2022-03-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12459100999999645
2022-03-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.37373200000047685
2022-03-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.106605999996454
2022-03-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22427981999999974
2022-03-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.1523249999990308
2022-03-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.36670300000946
2022-03-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11031485999999216
2022-03-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.385108999999991
2022-03-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.1584860000144
2022-03-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2932222700000004
2022-03-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-03-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,69.26036600000691
2022-03-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1615138700000064
2022-03-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.0190170000017973
2022-03-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.87187799999013
2022-03-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1610753400000047
2022-03-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9702049999994156
2022-03-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.79985300000829
2022-03-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17159931000001283
2022-03-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.3809609999998775
2022-03-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.82403699999905
2022-03-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17099774000000095
2022-03-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.389765000000344
2022-03-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.0557209999752
2022-03-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1602074099999974
2022-03-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0007290000000119497
2022-03-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,17.210851000003633
2022-03-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1837788900000076
2022-03-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.24061300000020022
2022-03-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.11340499998821
2022-03-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2957184499999817
2022-03-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-03-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,56.70320900001217
2022-03-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1500398900000003
2022-03-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9410179999992195
2022-03-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,39.08064200000196
2022-03-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13748618000000243
2022-03-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7132489999997838
2022-03-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.884624999992184
2022-03-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22641603999998444
2022-03-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5145889999994083
2022-03-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,28.936966000004183
2022-03-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13508099000001575
2022-03-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5815729999997417
2022-03-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.23326599998262
2022-03-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18602965999999949
2022-03-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6238899999990787
2022-03-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.40756500001062
2022-03-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20750166000002046
2022-03-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8238419999991029
2022-03-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.2507689999926
2022-03-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3027200500000008
2022-03-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-03-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.77680099999076
2022-03-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1991970100000114
2022-03-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3072420000005409
2022-03-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,28.27580799999719
2022-03-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2300889699999953
2022-03-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9839700000006808
2022-03-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.98420700001067
2022-03-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19624907999999716
2022-03-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9040249999997136
2022-03-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.946990000000305
2022-03-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17719167000000247
2022-03-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.1664999999995542
2022-03-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.215250000005014
2022-04-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1560269499999938
2022-04-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.87957700000099
2022-04-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.702758000005026
2022-04-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2557573400000216
2022-04-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.071584999998742
2022-04-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.14098500000292
2022-04-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3758917000000065
2022-04-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,75.84896599998943
2022-04-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1547546300000005
2022-04-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5228810000006199
2022-04-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.130829000009506
2022-04-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14675953999999203
2022-04-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.48356200000011906
2022-04-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.974475000009896
2022-04-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22807461000000726
2022-04-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8439250000000952
2022-04-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.08223499999529
2022-04-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11978650999999814
2022-04-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7127290000007273
2022-04-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.49394799999946
2022-04-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.27708135000001216
2022-04-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.927730000000841
2022-04-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,55.9897960000096
2022-04-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2313100699999787
2022-04-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.1529449999997812
2022-04-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.69144000000504
2022-04-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3089138899999947
2022-04-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,70.22544500000913
2022-04-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18606789999998577
2022-04-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7576999999995271
2022-04-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,55.759150000000695
2022-04-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13354634999999174
2022-04-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.2737139999996465
2022-04-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,55.44333199999744
2022-04-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15435882000001175
2022-04-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6670259999992981
2022-04-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.10093000001299
2022-04-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12958465999999805
2022-04-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8697650000000997
2022-04-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.217328999997484
2022-04-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2025565499999937
2022-04-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.2781460000005
2022-04-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.92756099999886
2022-04-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.054758309999996015
2022-04-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7299999999999724
2022-04-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.1403930000012
2022-04-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.42367116999997667
2022-04-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,73.45720100001476
2022-04-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2146431799999893
2022-04-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.48728500000063774
2022-04-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,15.620489999999434
2022-04-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.24059996999998673
2022-04-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.4662000000012163
2022-04-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1835743700000081
2022-04-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.00319999999904
2022-04-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21854276999999608
2022-04-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.3294000000033674
2022-04-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.23455561999999053
2022-04-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,20.37722100000259
2022-04-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17558691999999235
2022-04-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5090169999990835
2022-04-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.614484000009185
2022-04-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.44422261000001906
2022-04-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-04-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,64.08579699998957
2022-04-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21989286000000263
2022-04-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.38329600000037234
2022-04-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.0176619999985
2022-04-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.23017365000001416
2022-04-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0004410000000113737
2022-04-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,27.414529000005
2022-04-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2661498600000006
